index,shape-type,vertex-index,axis-0,axis-1
0,rectangle,0,382.8798,180.2071843
0,rectangle,1,382.8798,26711.69084
0,rectangle,2,26914.36345,26711.69084
0,rectangle,3,26914.36345,180.2071843
